Date,Timestamp,Machine_ID,Operation_Mode,Temperature_C,Vibration_Hz,Power_Consumption_kW,Network_Latency_ms,Packet_Loss_%,Quality_Control_Defect_Rate_%,Production_Speed_units_per_hr,Predictive_Maintenance_Score,Error_Rate_%
01-01-2025,21:09:00,33,Maintenance,57.606,2.425,3.298,35.564,3.97,4.305,141.367,0.729,3.624
01-01-2025,21:10:00,49,Idle,48.627,3.321,2.477,33.299,3.541,0.974,284.151,0.175,8.192
01-01-2025,21:11:00,29,Active,57.028,2.982,7.393,38.278,3.806,5.709,246.282,0.187,13.268
01-01-2025,21:12:00,43,Idle,89.726,0.214,2.584,12.838,0.125,1.873,371.824,0.532,6.631
01-01-2025,21:13:00,22,Active,53.7,3.704,6.531,34.17,2.944,2.691,436.19,0.255,9.29
01-01-2025,21:14:00,26,Active,50.943,0.91,8.261,46.61,0.666,9.819,250.361,0.539,4.2
01-01-2025,21:15:00,28,Idle,58.144,0.387,9.303,45.373,2.099,2.901,485.238,0.592,5.476
01-01-2025,21:16:00,50,Active,72.837,3.411,1.834,31.474,0.579,9.941,448.4,0.087,1.431
01-01-2025,21:17:00,21,Active,82.142,3.645,8.455,49.603,1.104,7.002,363.453,0.11,13.806
01-01-2025,21:18:00,49,Active,52.063,2.613,4.449,25.847,0.958,7.866,203.509,0.169,10.628
01-01-2025,21:19:00,7,Active,75.527,1.448,2.592,2.694,4.103,7.863,384.578,0.445,0.297
01-01-2025,21:20:00,17,Idle,32.65,3.168,3.559,11.673,2.257,5.86,143.358,0.107,11.385
01-01-2025,21:21:00,20,Idle,65.499,1.116,4.202,2.974,4.442,5.973,465.923,0.397,6.498
01-01-2025,21:22:00,41,Active,80.763,4.422,7.215,33.636,3.164,4.586,126.286,0.624,9.906
01-01-2025,21:23:00,49,Active,40.849,4.438,2.691,36.531,1.852,8.303,287.821,0.109,11.58
01-01-2025,21:24:00,20,Active,66.106,2.572,1.626,14.364,4.17,8.629,256.627,0.458,14.197
01-01-2025,21:25:00,22,Maintenance,87.661,3.654,7.082,48.556,0.208,2.026,451.476,0.377,13.565
01-01-2025,21:26:00,28,Active,38.461,0.427,4.485,7.405,3.338,8.041,55.971,0.34,4.424
01-01-2025,21:27:00,40,Idle,82.01,4.926,5.128,29.613,4.792,3.323,288.253,0.554,3.766
01-01-2025,21:28:00,49,Active,73.989,2.993,3.849,21.901,4.31,7.457,366.896,0.658,8.129
01-01-2025,21:29:00,7,Active,49.246,1.235,5.5,16.247,0.464,2.527,111.963,0.124,3.544
01-01-2025,21:30:00,1,Active,79.106,4.858,4.042,34.727,0.844,5.544,105.377,0.659,9.844
01-01-2025,21:31:00,32,Active,72.373,2.201,3.599,21.413,3.183,8.504,395.303,0.515,1.462
01-01-2025,21:32:00,13,Active,73.342,2.409,5.716,4.456,4.95,0.167,175.373,0.807,0.131
01-01-2025,21:33:00,30,Active,81.258,3.972,3.399,30.031,1.337,0.236,497.124,0.973,4.119
01-01-2025,21:34:00,23,Idle,49.162,4.834,7.235,28.656,0.108,8.253,234.695,0.403,4.248
01-01-2025,21:35:00,19,Idle,84.492,3.639,9.523,8.144,0.907,2.24,323.376,0.332,5.576
01-01-2025,21:36:00,32,Active,42.657,1.517,4.968,28.804,2.017,1.782,400.73,0.261,5.781
01-01-2025,21:37:00,30,Active,47.039,2.759,8.718,2.603,0.071,3.342,195.774,0.785,3.854
01-01-2025,21:38:00,29,Active,52.591,1.205,6.836,11.892,0.363,6.826,163.973,0.65,14.913
01-01-2025,21:39:00,49,Idle,71.714,0.719,2.68,27.667,0.87,8.948,494.048,0.374,7.408
01-01-2025,21:40:00,45,Idle,34.484,4.869,2.502,25.092,2.308,1.739,317.398,0.997,1.902
01-01-2025,21:41:00,29,Idle,45.11,2.585,7.66,12.053,3.099,0.645,174.714,0.972,12.288
01-01-2025,21:42:00,30,Active,55.589,3.124,7.951,1.89,1.288,0.986,185.848,0.822,11.133
01-01-2025,21:43:00,16,Active,51.206,2.034,5.731,5.768,2.473,4.77,279.476,0.03,5.657
01-01-2025,21:44:00,40,Active,87.048,0.379,7.885,2.505,0.893,8.237,303.849,0.215,14.6
01-01-2025,21:45:00,19,Idle,39.554,2.981,5.106,19.055,2.339,1.479,251.178,0.566,7.893
01-01-2025,21:46:00,18,Active,33.441,3.66,8.794,4.567,3.33,0.764,74.112,0.64,10.801
01-01-2025,21:47:00,1,Active,55.966,2.412,5.002,47.8,1.754,7.1,260.005,0.067,3.514
01-01-2025,21:48:00,14,Active,38.078,4.72,5.138,48.619,4.393,8.061,63.71,0.523,0.94
01-01-2025,21:49:00,47,Active,60.655,3.427,9.985,6.864,1.253,5.62,437.834,0.441,14.519
01-01-2025,21:50:00,50,Idle,33.091,2.347,4.428,21.684,3.095,6.7,227.056,0.279,9.562
01-01-2025,21:51:00,2,Active,85.349,0.388,3.805,43.461,1.142,3.484,71.865,0.806,14.578
01-01-2025,21:52:00,28,Active,47.868,2.851,5.033,26.917,4.471,1.613,328.48,0.845,3.574
01-01-2025,21:53:00,49,Active,49.515,0.872,6.57,38.926,0.748,1.353,138.375,0.965,3.804
01-01-2025,21:54:00,50,Active,58.785,2.562,8.836,14.991,1.982,9.334,112.593,0.623,6.703
01-01-2025,21:55:00,30,Active,45.225,2.837,8.668,15.84,1.691,8.67,437.859,0.776,10.292
01-01-2025,21:56:00,38,Active,45.706,3.379,4.186,35.544,4.633,0.478,95.333,0.417,6.705
01-01-2025,21:57:00,4,Active,81.796,2.195,2.684,8.946,2.921,1.794,152.935,0.1,0.012
01-01-2025,21:58:00,1,Active,82.932,2.214,3.16,40.755,1.034,5.905,133.248,0.914,10.84
01-01-2025,21:59:00,8,Active,33.405,0.513,6.1,47.044,1.398,2.346,494.422,0.364,0.335
01-01-2025,22:00:00,29,Active,42.504,4.915,7.555,36.511,1.837,4.012,442.539,0.407,9.341
01-01-2025,22:01:00,39,Idle,61.243,2.662,7.525,42.722,4.557,5.18,150.5,0.457,11.173
01-01-2025,22:02:00,3,Active,89.693,0.283,9.94,7.378,1.927,8.155,212.73,0.303,2.796
01-01-2025,22:03:00,32,Maintenance,87.002,4.773,3.985,10.638,1.374,3.231,327.771,0.724,1.978
01-01-2025,22:04:00,10,Idle,74.579,4.957,8.214,8.867,0.98,4.292,345.721,0.448,13.444
01-01-2025,22:05:00,10,Active,57.244,3.593,2.777,45.17,4.7,2.861,323.07,0.044,3.014
01-01-2025,22:06:00,19,Active,82.96,1.122,3.997,8.403,3.221,4.455,289.466,0.75,1.136
01-01-2025,22:07:00,46,Active,63.671,2.895,8.146,24.874,3.677,6.834,402.786,0.709,0.291
01-01-2025,22:08:00,34,Active,37.597,0.477,5.305,30.453,3.963,9.003,289.921,0.069,7.285
01-01-2025,22:09:00,33,Idle,49.213,3.805,6.804,13.652,0.103,3.455,309.569,0.751,4.799
01-01-2025,22:10:00,23,Idle,84.452,2.596,5.101,11.996,4.711,0.358,194.654,0.844,3.172
01-01-2025,22:11:00,28,Active,88.653,3.915,9.138,42.613,4.702,3.924,203.298,1,14.686
01-01-2025,22:12:00,32,Active,81.641,4.528,5.303,35.585,1.05,6.295,184.976,0.994,7.959
01-01-2025,22:13:00,50,Active,48.797,0.69,5.961,2.462,4.824,0.842,415.745,0.049,10.667
01-01-2025,22:14:00,7,Active,82.315,0.881,7.794,40.403,0.265,8.901,311.289,0.031,9.567
01-01-2025,22:15:00,29,Active,32.469,2.004,2.387,13.346,3.284,0.292,411.929,0.712,7.77
01-01-2025,22:16:00,8,Active,76.141,2.515,6.675,5.216,4.394,0.074,220.961,0.07,14.01
01-01-2025,22:17:00,1,Active,86.496,0.154,7.598,47.366,4.874,0.82,287.767,0.263,6.284
01-01-2025,22:18:00,3,Active,45.942,1.869,6.468,25.5,4.529,5.604,455.912,0.019,6.214
01-01-2025,22:19:00,24,Idle,30.869,4.433,1.56,4.783,4.241,0.165,230.395,0.165,14.994
01-01-2025,22:20:00,23,Idle,78.524,4.594,4.794,27.393,4.364,0.006,181.138,0.662,5.783
01-01-2025,22:21:00,8,Active,48.499,1.924,3.731,36.127,4.71,2.449,322.924,0.413,12.615
01-01-2025,22:22:00,47,Active,39.28,3.723,2.053,10.387,0.914,3.638,87.448,0.389,5.697
01-01-2025,22:23:00,37,Active,37.345,2.024,5.86,44.46,0.011,3.277,193.028,0.336,7.121
01-01-2025,22:24:00,3,Active,32.392,4.42,3.382,14.81,0.014,6.25,272.972,0.539,2.895
01-01-2025,22:25:00,33,Maintenance,86.705,0.276,3.717,47.386,1.03,7.415,180.077,0.355,12.876
01-01-2025,22:26:00,28,Active,71.394,1.492,4.722,38.003,4.278,9.43,451.152,0.644,3.324
01-01-2025,22:27:00,47,Active,54.663,1.326,8.234,23.018,3.792,7.698,328.799,0.792,7.929
01-01-2025,22:28:00,8,Idle,73.128,0.953,6.359,24.598,2.485,1.186,475.247,0.22,6.658
01-01-2025,22:29:00,34,Active,72.527,3.253,5.966,47.342,1.495,2.003,368.332,0.895,9.427
01-01-2025,22:30:00,35,Active,79.19,3.728,4.834,21.273,3.18,6.389,486.958,0.93,5.551
01-01-2025,22:31:00,32,Active,45.997,4.517,7.531,30.33,0.736,8.329,142.954,0.95,12.422
01-01-2025,22:32:00,24,Idle,78.103,2.801,6.65,9.698,1.113,3.908,390.182,0.036,5.562
01-01-2025,22:33:00,14,Maintenance,37.326,2.404,8.806,11.358,3.935,2.986,52.131,0.394,3.371
01-01-2025,22:34:00,32,Active,45.994,3.942,6.245,16.224,2.17,6.809,103.825,0.224,7.701
01-01-2025,22:35:00,46,Active,85.025,3.291,9.768,17.254,3.649,0.656,187.456,0.377,7.234
01-01-2025,22:36:00,43,Idle,48.693,0.869,4.248,26.71,2.391,6.092,279.801,0.053,1.176
01-01-2025,22:37:00,16,Active,84.758,4.162,4.697,4.42,0.526,9.039,401.218,0.563,5.457
01-01-2025,22:38:00,4,Active,61.601,2.016,7.687,39.168,1.398,7.315,206.94,0.699,0.284
01-01-2025,22:39:00,37,Active,50.792,1.354,4.677,35.783,2.71,8.296,438.106,0.416,2.822
01-01-2025,22:40:00,21,Active,56.323,1.852,3.395,1.893,4.54,2.304,293.042,0.257,13.545
01-01-2025,22:41:00,14,Maintenance,32.033,4.246,5.959,29.586,2.917,5.849,187.933,0.095,13.36
01-01-2025,22:42:00,31,Active,49.789,3.07,5.268,32.541,0.601,1.67,229.767,0.036,9.158
01-01-2025,22:43:00,48,Active,36.78,0.714,3.319,4.914,2.676,6.272,271.817,0.16,6.239
01-01-2025,22:44:00,18,Idle,80.796,1.621,3.962,45.564,2.297,3.783,359.16,0.468,7.863
01-01-2025,22:45:00,7,Active,82.572,1.22,9.646,42.839,1.985,6.101,321.832,0.359,4.351
01-01-2025,22:46:00,10,Active,77.857,1.227,6.621,7.761,1.469,4.836,117.382,0.316,12.942
01-01-2025,22:47:00,7,Maintenance,32.216,1.653,7.312,11.335,1.051,0.293,101.313,0.596,14.837
01-01-2025,22:48:00,33,Active,35.307,0.634,9.943,6.859,2.273,9.829,353.27,0.241,13.526
01-01-2025,22:49:00,23,Active,54.431,2.699,4.078,12.204,3.857,0.098,183.427,0.812,9.692
01-01-2025,22:50:00,21,Active,55.838,0.448,3.777,41.892,0.641,3.804,325.22,0.014,4.929
01-01-2025,22:51:00,19,Idle,87.979,3.536,5.465,26.552,0.948,8.487,149.754,0.258,14.354
01-01-2025,22:52:00,48,Maintenance,73.55,4.989,4.694,25.766,2.391,6.997,423.638,0.781,0.558
01-01-2025,22:53:00,19,Active,62.339,3.95,8.896,8.852,1.897,3.528,293.592,0.673,9.378
01-01-2025,22:54:00,36,Active,63.911,3.581,3.989,30.792,3,8.357,273.784,0.661,7.453
01-01-2025,22:55:00,29,Idle,71.189,1.969,5.388,7.307,2.589,2.536,447.372,0.445,4.065
01-01-2025,22:56:00,18,Active,70.263,4.19,4.164,6.633,0.017,5.722,431.955,0.783,2.028
01-01-2025,22:57:00,2,Idle,89.151,2.471,7.655,29.626,3.802,8.957,359.13,0.718,2.058
01-01-2025,22:58:00,1,Idle,89.062,1.873,2.105,32.618,0.71,4.389,394.048,0.352,7.223
01-01-2025,22:59:00,47,Idle,83.608,4.828,6.204,8.296,0.521,5.932,222.748,0.197,2.678
01-01-2025,23:00:00,5,Active,72.923,2.174,7.071,20.698,0.663,3.398,206.933,0.133,10.752
01-01-2025,23:01:00,20,Active,63.401,2.429,6.225,43.548,4.397,8.507,256.723,0.277,7.439
01-01-2025,23:02:00,11,Active,36.206,1.709,6.202,2.145,3.001,6.81,435.429,0.37,6.777
01-01-2025,23:03:00,42,Idle,89.679,0.33,3.021,17.926,2.779,8.853,261.61,0.596,4.027
01-01-2025,23:04:00,2,Active,78.274,4.493,1.577,35.489,2.764,7.706,417.877,0.161,13.545
01-01-2025,23:05:00,3,Active,76.153,2.551,1.845,46.071,1.667,9.673,185.819,0.194,11.729
01-01-2025,23:06:00,23,Idle,63.976,0.972,2.14,31.485,3.548,2.697,490.115,0.624,11.977
01-01-2025,23:07:00,12,Active,37.195,2.979,3.53,14.496,2.546,8.11,477.654,0.176,1.574
01-01-2025,23:08:00,20,Active,36.937,3.766,6.918,49.404,2.964,5.423,91.731,0.587,12.053
01-01-2025,23:09:00,5,Active,62.092,1.991,4.415,19.874,3.076,1.195,140.059,0.749,10.823
01-01-2025,23:10:00,37,Idle,57.701,0.964,1.61,9.933,1.522,1.09,76.044,0.473,0.375
01-01-2025,23:11:00,38,Idle,71.858,0.924,3.515,43.884,3.905,4.163,159.632,0.001,2.495
01-01-2025,23:12:00,30,Active,81.829,2.503,4.612,35.075,2.613,4.575,263.975,0.379,5.175
01-01-2025,23:13:00,9,Active,31.018,4.164,2.453,45.776,2.761,0.948,429.779,0.391,3.164
01-01-2025,23:14:00,34,Maintenance,65.286,2.84,8.242,42.539,1.05,6.332,424.359,0.276,13.683
01-01-2025,23:15:00,44,Active,57.132,3.93,5.998,41.286,2.412,9.014,213.613,0.584,10.367
01-01-2025,23:16:00,35,Idle,41.443,0.336,4.598,19.044,4.495,4.685,158.927,0.346,4.265
01-01-2025,23:17:00,22,Active,47.909,4.638,3.801,2.91,1.196,7.929,245.131,0.585,2.595
01-01-2025,23:18:00,44,Maintenance,86.013,3.127,7.901,21.263,2.743,1.729,225.877,0.133,2.507
01-01-2025,23:19:00,24,Maintenance,74.11,3.857,8.782,42.278,0.548,9.864,211.703,0.852,1.35
01-01-2025,23:20:00,17,Maintenance,84.55,4.662,5.551,10.113,1.46,5.024,83.945,0.05,1.165
01-01-2025,23:21:00,10,Active,50.22,2.856,9.923,24.599,2.84,9.803,207.627,0.032,10.703
01-01-2025,23:22:00,30,Active,46.803,1.542,5.581,6.446,4.825,5.946,484.488,0.868,7.739
01-01-2025,23:23:00,46,Active,45.575,1.791,5.042,31.046,2.128,6.27,342.848,0.51,4.454
01-01-2025,23:24:00,23,Active,61.391,1.279,9.48,49.836,1.886,3.533,315.99,0.237,5.947
01-01-2025,23:25:00,32,Idle,69.029,2.063,7.169,25.95,0.491,0.515,182.616,0.712,2.408
01-01-2025,23:26:00,17,Active,74.464,1.612,5.774,45.98,1.944,8.826,316.456,0.171,6.381
01-01-2025,23:27:00,50,Maintenance,38.32,3.817,7.827,8.723,1.036,1.137,403.135,0.779,5.84
01-01-2025,23:28:00,17,Active,45.047,0.343,2.098,21.553,0.891,4.739,312.007,0.414,1.545
01-01-2025,23:29:00,14,Active,51.456,1.573,4.394,49.705,0.661,9.661,496.726,0.632,7.453
01-01-2025,23:30:00,9,Active,31.848,0.336,1.659,26.618,1.548,7.611,229.042,0.334,14.814
01-01-2025,23:31:00,40,Active,73.068,1.722,2.51,38.166,1.48,5.516,406.331,0.534,7.879
01-01-2025,23:32:00,2,Active,39.015,0.289,9.217,47.134,3.366,2.552,375.767,0.427,13.665
01-01-2025,23:33:00,45,Active,53.736,4.478,7.28,42.516,0.97,7.868,243.576,0.573,1.703
01-01-2025,23:34:00,25,Active,87.678,4.128,4.033,46.966,1.983,8.881,290.615,0.393,8.016
01-01-2025,23:35:00,39,Active,70.775,0.485,2.21,2.018,4.003,3.242,215.618,0.577,5.793
01-01-2025,23:36:00,9,Active,66.378,4.85,7.24,33.889,2.693,8.709,234.992,0.207,9.969
01-01-2025,23:37:00,22,Active,34.077,3.125,3.041,46.941,0.415,8.391,343.882,0.233,13.951
01-01-2025,23:38:00,43,Active,34.255,1.148,8.915,38.541,3.955,0.637,346.632,0.863,2.907
01-01-2025,23:39:00,46,Active,68.501,2.377,4.877,19.149,3.76,5.871,485.578,0.169,11.479
01-01-2025,23:40:00,4,Active,48.941,1.424,3.459,45.377,0.554,3.438,201.137,0.696,6.045
01-01-2025,23:41:00,26,Active,47.846,1.909,3.743,43.595,3.046,4.71,295.636,0.335,13.153
01-01-2025,23:42:00,29,Active,50.189,2.062,5.221,29.615,2.843,5.25,124.796,0.236,11.277
01-01-2025,23:43:00,45,Active,68.656,1.098,7.908,40.83,2.872,0.325,328.404,0.667,4.934
01-01-2025,23:44:00,34,Idle,39.187,2.087,2.762,1.185,1.532,1.347,210.845,0.224,8.365
01-01-2025,23:45:00,23,Idle,86.822,1.942,8.813,27.486,3.375,2.722,168.028,0.695,2.661
01-01-2025,23:46:00,37,Idle,87.428,0.469,3.804,45.199,1.225,1.178,349.554,0.539,13.345
01-01-2025,23:47:00,11,Active,71.965,3.217,4.398,47.462,3.476,3.153,377.416,0.312,9.372
01-01-2025,23:48:00,6,Active,87.522,4.821,2.26,9.361,1.514,6.793,103.706,0.31,13.636
01-01-2025,23:49:00,18,Active,51.791,3.912,9.097,17.153,2.016,1.499,383.657,0.168,14.156
01-01-2025,23:50:00,21,Active,41.122,4.441,6.421,9.288,4.608,1.78,314.916,0.959,13.965
01-01-2025,23:51:00,42,Idle,40.949,0.107,1.915,3.364,4.835,8.995,198.667,0.246,7.482
01-01-2025,23:52:00,36,Idle,62.149,4.946,3.861,17.172,4.906,6.433,158.555,0.441,5.139
01-01-2025,23:53:00,41,Active,41.234,3.316,2.905,30.381,1.924,6.071,434.935,0.265,12.104
01-01-2025,23:54:00,38,Active,41.054,3.69,6.273,49.544,3.288,2.481,422.57,0.536,14.318
01-01-2025,23:55:00,34,Active,82.045,0.419,2.029,41.853,2.16,4.065,498.947,0.317,7.938
01-01-2025,23:56:00,17,Maintenance,51.311,3.691,6.034,44.565,0.448,8.262,294.233,0.339,3.556
01-01-2025,23:57:00,37,Active,72.565,0.854,9.62,46.557,3.737,1.372,185.742,0.163,11.357
01-01-2025,23:58:00,25,Active,85.441,2.496,6.45,21.903,4.697,1.548,234.587,0.399,13.779
